title,imdb_score,predicted_score
The Three Deaths of Marisela Escobedo,8.1,6.882485564839442
Rogue Warfare: The Hunt,3.1,5.961087765868067
99 Songs,6.6,6.262989691384559
Uncovered,4.6,5.63433803355971
The Rope Curse 2,4.7,5.427636522317037
Bennett's War,6.0,6.424131924868382
Night on Earth: Shot in the Dark,7.7,6.53851187941126
Shikara,3.3,6.203409032413521
A Land Imagined,6.2,6.082522144354969
Hating Peter Tatchell,7.6,6.690336262130801
Twin Murders: The Silence of the White City,5.3,5.496373355123915
The Man Who Feels No Pain,7.3,6.040608570453655
The Boys in the Band: Something Personal,7.2,6.328082398184779
Any Crybabies Around?,6.0,6.121841722837626
Holiday Rush,4.9,5.705985174835191
Love,7.0,5.865104465063242
The Body,5.5,5.916388424623826
The Blue Elephant 2,8.2,5.965993882565733
A Choo,5.5,5.219532173575917
The Claus Family,5.5,5.527317631758829
Sillu Karupatti,8.0,6.357635528118687
K. D.,8.4,6.534121876284967
Street Flow,6.4,6.386615440490878
Torbaaz,6.9,5.893744905858568
Sam Jay: 3 in the Morning,6.4,5.607731430448148
The Magic School Bus Rides Again: Kids in Space,6.1,5.526872320296678
Iliza Shlesinger: Unveiled,6.5,5.976321010116833
Michelle Buteau: Welcome to Buteaupia,7.0,5.570689996779997
Vikruthi,7.4,6.527186021270712
Nasha Natasha,6.3,6.63365268211567
Manmadhudu 2,4.8,6.402419773650189
Just Another Christmas,6.7,6.082878048034516
The App,2.7,5.829024778647107
Dance Dreams: Hot Chocolate Nutcracker,7.0,6.37478607315136
Once Again,7.0,6.008049934114646
Dragons: Rescue Riders: Hunt for the Golden Dragon,5.1,5.747138732278995
Intuition,5.5,6.032467517446359
Still Laugh-In: The Stars Celebrate,5.2,5.822215408354341
Mi amigo Alexis,5.1,6.07359488384069
Vir Das: For India,7.7,5.682451800547238
True: Friendship Day,6.9,5.881289864588512
Shimla Mirchi,4.6,5.696524726832228
Felix Lobrecht: Hype,5.8,5.572140041668348
Evelyn,7.2,7.045538487324723
The Unknown Saint,6.5,6.0865286675076415
Penalty,5.3,6.572194406885326
Albert  Pinto Ko Gussa Kyun Aata Hai?,5.5,6.359815885289728
Spirit Riding Free: Spirit of Christmas,5.2,6.173614412935306
AK vs AK,6.9,5.700926347908241
Nneka the Pretty Serpent,3.7,5.475759862454622
Varane Avashyamund,6.9,5.716519598078784
Chopsticks,6.5,6.381127025004917
U-Turn,4.4,5.3531654716216694
Kappela,7.5,5.601140317791485
The Fisherman's Diary,6.4,6.370220144892083
Back to School,5.3,6.008646075221405
ReMastered: Massacre at the Stadium,7.2,7.0959828618344964
Fearless,4.9,6.95954903276243
Chaman Bahar,6.9,6.144713919298036
Sethum Aayiram Pon,7.2,6.145724381446064
ReMastered: The Lion's Share,6.9,7.01704636279561
"Ray Romano: Right Here, Around the Corner",7.2,6.765828643115759
Arsenio Hall: Smart and Classy,6.0,5.872160954421722
Guna 369,6.7,6.086863568325696
High & Low: The Worst,6.7,5.99710416523558
Whipped,4.0,5.74912277087249
Masameer: The Movie,5.9,6.7091835676499585
Luccas Neto in: Summer Camp,2.8,6.048462040874932
Bulbul Can Sing,7.0,6.371566326480792
Maska,5.9,5.844831529019704
The 3rd Eye 2,5.4,5.764684344131253
Dead Kids,5.3,6.149152549345482
Too Handsome To Handle,6.7,6.075497900597325
Ginny Weds Sunny,5.7,5.91008467923751
Dark City Beneath the Beat,6.6,6.475056175299667
The Car: Road to Revenge,4.0,4.882359070576946
Jezebel,6.6,6.037947659842817
Kenny Sebastian: The Most Interesting Person in the Room,6.0,5.628726773071289
Father Soldier Son,7.3,7.093461713643855
Juanita,6.0,6.339007266898019
A Family Reunion Christmas,5.8,5.346729398009293
Nimbe: The Movie,5.9,6.474143760098221
Chippa,6.5,6.361109795723049
Isa Pa with Feelings,7.8,6.057407972666193
Omo Ghetto: The Saga,7.5,5.899627861568847
The Knight and the Princess,5.5,6.579098535605719
Showtime 1958,5.6,6.184020690838748
One-Way to Tomorrow,5.6,5.696372997757051
"Colin Quinn: Red State, Blue State",7.6,5.884238094580736
Malibu Rescue: The Next Wave,4.8,5.042354765704056
Money Trap,6.0,6.276792979915944
Kaali Khuhi,3.5,5.40781000706261
Nothing to Lose 2,3.0,6.471941123477106
Blood Will Tell,6.1,6.279211688573282
George Lopez: We'll Do It for Half,5.7,5.520273205194807
Time Out,5.9,5.978093259518868
Dark Forces,2.7,4.822580842116294
Pegasus,6.3,5.834593991312844
Bhangra Paa Le,6.2,6.254707472559893
Milestone,6.6,6.097494602448487
122,6.0,5.532278650966371
Saavat,6.5,6.302247571145908
Dorasani,5.8,6.278074590222671
Krishna and His Leela,5.6,5.682591657569403
A Go! Go! Cory Carson Halloween,6.4,5.450992292323696
Axone,6.9,6.353581697672091
Dilan 1991,6.5,6.200194972083165
A Go! Go! Cory Carson Christmas,6.1,5.87074635413653
Dying to Tell,6.8,6.844295008183551
Tootsies & The Fake,5.9,6.168646583528997
Namaste Wahala,5.1,5.818107312171516
Guillermo Vilas: Settling the Score,7.1,6.727003891964829
The Beginning of Life 2: Outside,8.0,6.765922520072277
90 ML,3.3,6.187462997953041
Citation,6.1,6.253719587175089
Adam Devine: Best Time of Our Lives,5.9,5.916106564676688
Dogwashers,5.8,6.149870731256808
Small Chops,3.0,6.12221706351586
Kaagar,6.2,6.5983200412752145
Stunt School,4.4,6.085447376165624
Bypass Road,5.4,6.433772828154062
La Vocera,7.2,6.654954799631685
Fan Girl,6.6,6.142553364113148
Ahaan,7.0,6.247100410193171
Ricardo Quevedo: los amargados somos más,7.3,5.835447046909033
Deon Cole: Cole Hearted,6.9,5.907600445338047
Who's the Boss,5.7,5.524775743408207
27 Steps of May,8.0,6.472224575818519
Mere Pyare Prime Minister,6.8,6.427457597436886
Brother in Love,7.0,5.910086629888164
All Because of You,3.9,5.250759429229072
Urzila Carlson: Overqualified Loser,6.3,5.594103813995459
From Stress to Happiness,6.3,6.603996634485118
Luccas Neto em: Uma Babá Muito Esquisita,3.0,5.647617189745507
Jai Mummy Di,3.7,5.788766259431333
One Day We'll Talk About Today,7.4,6.864502577257865
Perfume Imaginary Museum “Time Warp”,6.5,5.535420069935919
Dolly Kitty and Those Twinkling Stars,5.5,6.5864680878931186
Mariposa,6.9,5.874168957237439
Kedibone,4.5,6.061833074650931
Kevin Hart's Guide to Black History,5.5,5.790897695511836
London Hughes: To Catch A D*ck,4.7,5.579825374559159
Jeff Garlin: Our Man in Chicago,5.9,5.839746712547305
Milea,6.1,5.794414687973933
Guatemala: Heart of the Mayan World,6.6,6.855173912251164
Furtive,5.1,5.524465739693447
Illegal Woman,6.1,6.191864573801309
Seriously Single,4.4,5.350457266557469
Four Sisters Before the Wedding,6.2,6.198368392055167
Girl's Revenge,5.7,5.949457188203882
Velvet Colección: Grand Finale,7.2,5.390670346158652
Aaviri,3.5,6.2767411585936
A Home with a View,5.9,6.295033646037189
A Trash Truck Christmas,5.5,5.636449978573594
RattleSnake: The Ahanna Story,4.7,6.3405122260250355
The Bling Lagosians,6.4,6.324985947553021
Sitara,8.0,7.397716482346032
Léa & I,6.5,6.96493165502932
Mundina Nildana,6.2,6.0795526000439715
Tuna Girl,6.1,6.2998907011384375
Mo Gilligan: Momentum,6.3,5.876070247230801
This Lady Called Life,6.7,6.250579241464701
Andre and His Olive Tree,6.7,6.756647612090008
Guddiyan Patole,7.0,6.542995365166338
Santana,3.8,5.90147902246626
Hunter in the Blue Side of Manchester,5.7,6.0615272292248354
Tarung Sarung,5.9,5.743350415930019
Gold Statue,6.2,6.662053801964579
The Zoya Factor,4.3,6.26925178431363
"Hello, Love, Goodbye",7.3,6.201944512638004
Super Monsters Furever Friends,5.7,6.689379021663798
Hot Gimmick: Girl Meets Boy,4.4,6.194737268565754
Yeh Ballet,7.5,6.329232267465444
Andhaghaaram,7.6,5.701484495189403
Liss Pereira: Reteniendo Liquidos,6.4,5.846575203618324
Hire a Woman,7.1,5.8467881645183315
Super Monsters Save Christmas,4.8,6.19016496795265
I'm Leaving Now,6.6,6.7914667124672565
Ludo,7.6,6.307090842606504
Mallesham,8.3,6.612282780880466
Mike Epps: Only One Mike,4.7,5.8727252277265665
Kill Me If You Dare,4.4,5.708703527395729
The 9th Precinct,5.6,5.892290223987653
Whindersson Nunes: Adulto,7.0,5.906082397750432
"Kalel, 15",7.2,6.4338369294530615
Kandasamys: The Wedding,6.0,6.051367740050238
A Tale of Two Kitchens,6.5,6.54084736595572
Mujeres arriba,3.8,5.523886614348655
2 Weeks in Lagos,6.5,6.049590510048963
Kids on the Block,5.6,5.790465019700903
Eggnoid: Love & Time Portal,6.1,5.894968233860407
Asura Guru,3.2,5.521878876335179
Kaake Da Viyah,5.1,5.959742386413291
Horrid Henry's Gross Day Out,5.9,5.83241453596243
House Arrest,5.5,6.146384340390244
Beyond the Boundary: ICC Women's T20 World Cup Australia 2020,6.0,6.52166728629076
Bombairiya,4.5,6.437211719116513
Dad Wanted,5.7,5.816403272075134
Revenge of the Pontianak,5.3,5.259963827790646
Wanted - Matloubin,4.5,6.307548368732759
Love for Sale 2,7.0,6.011897936900763
Uriyadi 2,7.1,5.807445333017344
Irandam Ulagaporin Kadaisi Gundu,7.2,6.454864176541964
Carlos Almaraz: Playing with Fire,7.5,6.958486118863368
Hamid,7.7,6.440909078938806
Life Overtakes Me,5.0,6.656464918951268
David A. Arnold Fat Ballerina,7.3,5.593642108414433
Upstarts,6.7,6.48560516049424
Mehandi Circus,7.3,6.636918185610289
Feo pero Sabroso,4.3,6.048321894329683
This Earth of Mankind,6.8,7.245520105634791
Francesco De Carlo: Cose di Questo Mondo,6.3,5.856316429148853
#FriendButMarried 2,6.9,5.797629441648013
Sarvam Thaala Mayam,7.6,6.52706856967599
Spirit Riding Free: Ride Along Adventure,6.1,5.729323094075398
Fadily Camara: La plus drôle de tes copines,5.7,5.811449019361896
Anelka: Misunderstood,6.4,6.779123815526158
Mokalik (Mechanic),6.2,6.3344243419781225
Amit Tandon: Family Tandoncies,7.1,5.65943815001597
The Panti Sisters,5.5,6.162467412481515
15 August,5.7,6.228479121311022
Antoine Griezmann: The Making of a Legend,6.5,6.813678866363684
Dear Affy,5.2,5.686730617372744
Sur Sapata,7.3,6.517583460973199
Luccas Neto in: Children's Day,2.5,5.6919359083470376
Death Can Wait,4.6,5.766563109590232
Super Monsters Back to School,6.2,6.449619707868008
Love Like the Falling Rain,4.7,5.716935369139852
Marjoun and the Flying Headscarf,6.8,6.191790374198292
Kilometers and Kilometers,6.3,6.031034495201459
Pinkfong & Baby Shark's Space Adventure,5.1,6.418759691181351
One Take,5.9,6.93608189092297
Ali & Alia,5.0,6.170585008379944
Love and Fury,6.6,6.741477923161861
Maniyarayile Ashokan,4.7,5.8341832596784595
Gone,7.4,5.136660460048726
Born Beautiful,5.4,6.075523398878316
To Be of Service,7.3,6.997551888316442
What are the Odds?,5.2,7.254626379276052
"Sincerely Yours, Dhaka",6.9,6.6143671673582665
Fukrey Boyzzz: Space Mein Fukrapanti,7.8,6.229990288713873
Si Doel the Movie 3,6.5,5.751801771738748
Grego Rossello: Disculpe las molestias,4.5,5.862076887652171
Sky Tour: The Movie,5.5,6.737981552994051
Saverio Raimondo: Il Satiro Parlante,5.7,5.883604846425284
Lola Igna,7.2,6.438335076574193
Mutiny of the Worker Bees,4.1,5.850529714967694
I'm Glad I Did,8.4,6.89363778404325
RK Nagar,5.1,5.8410977035664695
"Martin Matte: La vie, la mort... eh la la..!",6.5,5.858094098349292
David Batra: Elephant in The Room,5.9,5.693446143023447
Evvarikee Cheppoddu,7.2,6.296682088410067
Ave Maryam,6.9,5.90017644311282
Uncle Naji in UAE,5.0,5.711934900359587
Voiceless,6.7,5.7344048093013695
Mayday Life,6.7,7.130454328881928
Super Monsters: Vida's First Halloween,5.9,6.425912908249072
40 Sticks,5.7,5.608035916941443
Belmonte,6.1,6.127492990025959
An Unremarkable Christmas,3.2,5.978015930972748
Kambili: The Whole 30 Yards,6.8,5.574765700433536
GIMS: On the Record,6.8,6.748578230297042
Between Maybes,6.2,6.093720595869587
Alone/Together,6.6,6.079433136272927
"Yours Sincerely, Kanan Gill",7.1,5.656495613941478
We Are One,4.7,6.716627915361131
Alelí,6.3,6.300918914499427
Ainu Mosir,6.6,6.017034975340137
Bhai - Vyakti Ki Valli 2,7.6,6.636978164333738
Finding Agnes,5.0,6.169919748977071
Daniel Sosa: Maleducado,6.1,5.813298092047317
The App That Stole Christmas,3.7,5.793884005130862
Sanitation Day,3.3,5.686912939212388
Crazy Awesome Teachers,6.1,6.109108331247245
Chico Bon Bon and the Very Berry Holiday,5.7,5.9167530959093835
In Paradox,5.0,5.897855688287679
Rakkhosh,4.8,5.804072003594083
Vir Das: Outside in - The Lockdown Special,6.4,5.513230040319731
Leyla Everlasting,3.7,5.941000300629378
We Are Legends,5.2,5.889546293764078
My Stupid Boss 2,6.6,6.332897808312408
Fate of Alakada,6.9,5.938187805600315
Sab el-Burumbah,5.6,6.018556661544195
Si Doel the Movie 2,6.8,6.036413071355056
The Wedding Shaman,7.1,6.142720670547231
She Is,5.8,6.440264692334151
Holy Expectations,5.2,6.0404591345974
Nenjamundu Nermaiyundu Odu Raja,6.1,6.24705368872324
Go! The Unforgettable Party,5.1,5.542844012459014
The Day I Lost My Shadow,6.1,6.330498616470928
Miranda Sings Live... Your Welcome,5.4,5.824015979441698
Story of Kale: When Someone's in Love,6.4,5.6484571089970075
Sakaling Maging Tayo,7.0,5.677507068096716
Thottappan,6.9,6.67065354712965
Ibrahim: A Fate to Define,7.4,6.895733829973566
Super Monsters: Santa's Super Monster Helpers,4.5,5.88524892346288
High End Yaariyaan,5.4,5.993906893655546
Edoardo Ferrario: Temi Caldi,6.5,5.8829549955930185
The Gray Man,6.6,5.747795630902383
RRR,8.0,6.699984333769347
Sing 2,7.4,6.669910729341998
The Man from Toronto,5.8,5.479932698754888
Hustle,7.4,6.472219743596472
Spiderhead,5.4,5.637033936856303
The Sea Beast,7.1,6.24411840213879
Girl in the Picture,7.3,6.906253854470885
Incantation,6.2,5.491930164845154
Umma,4.6,5.660287455233283
Operation Mincemeat,6.6,6.942658125553079
Valley of the Dead,6.5,5.2196885867499185
Bill Burr: Live at Red Rocks,7.8,6.658648372519838
The Adam Project,6.7,6.149455058956006
Don't Look Up,7.2,7.340577298941001
The Power of the Dog,6.8,6.283553437583947
Blasted,4.8,5.461979149369651
"Hello, Goodbye, and Everything in Between",4.9,5.711425634624882
Interceptor,4.5,5.744869020420511
The Lost Daughter,6.7,6.473521497920256
"tick, tick... BOOM!",7.5,6.559497342846043
Red Notice,6.3,6.11054138466348
My Daughter's Killer,6.9,6.770455292328341
Love & Gelato,5.1,5.891403442789934
Apollo 10½:  A Space Age Childhood,7.3,5.4557074580297105
The Alpinist,8.0,6.8246958788734435
The Mitchells vs. the Machines,7.6,6.3819737404249395
The Harder They Fall,6.5,6.222460951271401
Major,9.1,6.185757889054448
Our Father,6.5,6.816884872029444
Windfall,5.7,5.974142153490021
Senior Year,5.5,6.302206817897558
Texas Chainsaw Massacre,4.8,5.278169268131573
The Guilty,6.3,5.910891082961523
The Colony,5.3,5.284350645940905
Norm Macdonald: Nothing Special,7.6,6.732485700422672
The Bubble,4.7,6.135394657997617
The Hand of God,7.4,6.458431955510523
For Jojo,4.2,6.080008353140383
The Unforgivable,7.1,6.5126449997506874
Against the Ice,6.5,6.221718520448808
Metal Lords,6.7,6.165483424353599
Jennifer Lopez:  Halftime,6.5,6.752782969872351
Anek,7.1,5.992788774630629
Ricky Gervais: SuperNature,7.8,5.610061470203413
Beauty,3.9,5.800023140301405
Fear Street: Part One - 1994,6.2,5.914578740768173
Who We Are: A Chronicle of Racism in America,6.2,7.007318785832939
Bo Burnham: Inside,8.7,7.115140926673637
Av: The Hunt,5.5,5.217283281125876
Gunpowder Milkshake,6.0,5.651605803639046
Bubble,6.3,5.888906139475531
Passing,6.7,6.005287186331307
Munich: The Edge of War,6.8,6.539865338461765
Army of Thieves,6.4,4.791852245380077
The Weekend Away,5.6,5.901169941296174
A Perfect Pairing,6.1,5.52995160617334
Cristela Alonzo: Middle Classy,6.8,6.471502715100892
Army of the Dead,5.7,5.502385483078529
Downfall: The Case Against Boeing,7.4,6.823116212073738
Rescued by Ruby,7.1,5.803511835598742
Black Crab,5.6,5.809811718754734
14 Peaks: Nothing Is Impossible,7.7,6.820917767665178
Bigbug,5.4,5.798421525026676
Image of Victory,7.5,6.823369322409835
Choose or Die,4.7,5.189815588907077
Kate,6.2,5.875934118105125
The Dig,7.1,6.7321116258869775
Bill Burr Presents: Friends Who Kill,4.5,6.673479321823268
Till Death,5.8,5.23951841904319
Fear Street: Part Two - 1978,6.7,5.883620132862195
Fatherhood,6.6,6.310612305378074
White Hot: The Rise & Fall of Abercrombie & Fitch,5.7,6.798590165091348
Coming Home in the Dark,5.7,5.184724709566836
Too Old for Fairy Tales,6.1,5.551954871296137
Long Story Short,6.5,5.504550629045788
The Sparks Brothers,7.8,7.374609035789432
The Shadow in My Eye,7.3,6.703866300862519
Dave Chappelle: The Closer,8.0,5.710381443941683
No One Gets Out Alive,5.3,5.467074083872873
The Vault,6.4,5.589086783001988
The Tinder Swindler,7.2,7.037741308838478
Under the Amalfi Sun,5.2,5.778391349819719
Oxygen,6.5,5.365798322315478
Last Man Down,4.8,5.13948682047401
The Trip,6.9,5.032208298603511
The Woman in the Window,5.7,6.142530669483717
365 Days: This Day,2.5,5.9338408780465794
Aftermath,5.3,5.601227782267695
Chickenhare and the Hamster of Darkness,6.3,5.974421029349903
Toscana,5.7,5.744180518227045
Home Team,6.0,5.476360989739516
Live Is Life,7.0,6.1537467495779525
The White Tiger,7.1,6.496126921421119
Captain Nova,5.5,5.019591986293078
Outlaws,6.9,5.627473917145377
Hypnotic,5.3,5.428495784451656
Return to Space,7.3,7.0080422630365575
Along for the Ride,6.1,5.838729412522158
Worth,6.8,6.645825642185666
The Starling,6.3,6.213761645599105
The Ice Road,5.6,5.8607211986553
Back to the Outback,6.5,6.274336308848768
After We Fell,4.6,5.851232330425508
Jewel,3.3,6.065378835535805
Zone 414,4.9,5.516976758749063
The Wrath of God,5.7,5.897832940295774
The Mystery of Marilyn Monroe: The Unheard Tapes,6.2,6.890072797403765
Yes Day,5.7,5.433739495486947
Ante... Sundaraniki!,8.0,5.696749593174032
"Bob Ross: Happy Accidents, Betrayal & Greed",6.9,6.841492706111326
Bhool Bhulaiyaa 2,5.9,5.743941420541749
Glamour Girls,3.6,6.301935968915776
Gladbeck: The Hostage Crisis,7.5,6.754935983863117
Peter Rabbit 2: The Runaway,6.2,6.265650731331954
Joel Kim Booster: Psychosexual,5.5,6.55857809949199
Beast,5.2,5.823139071658252
The Last Letter From Your Lover,6.6,5.898459141517533
Final Account,7.1,6.855140727278331
Things Heard & Seen,5.3,5.624693292538565
Vivo,6.7,6.613546366912949
My Little Pony: A New Generation,6.8,6.01033783561045
Fistful of Vengeance,4.4,5.919115470711457
Restless,5.8,5.431159330240282
Blood Red Sky,6.1,5.193900765945114
The Witcher: Nightmare of the Wolf,7.2,6.465769554444291
Gangubai Kathiawadi,7.0,6.625226362526714
Godse,8.2,5.653831992747493
Malcolm & Marie,6.6,5.98559984934211
Brazen,4.1,5.570294679756091
Space Sweepers,6.5,6.018585820121781
The Lovebirds,6.0,5.037038038495051
Trust No One: The Hunt for the Crypto King,6.3,6.822108660279724
Borrego,5.7,5.696672373754586
Intrusion,5.2,5.898234319471317
Count Me In,6.8,6.626296363584276
Nightbooks,5.7,5.1917609015542
Through My Window,5.4,5.9617047666678555
My Wonderful Life,5.8,5.7632800407585165
Taylor Tomlinson: Look at You,7.3,6.5157779899838095
The Takedown,5.7,5.98890438924936
The Summit of the Gods,7.5,6.934419360623831
Love Hard,6.3,5.630251335410323
Pete Davidson Presents: The Best Friends,4.7,6.571881910314295
The Pirates: The Last Royal Treasure,6.0,6.050108145472226
Beckett,5.6,5.82727845373711
Jim Gaffigan: Comedy Monster,6.8,5.64648701110499
The Block Island Sound,5.3,5.0238967166713975
Night Teeth,5.6,5.259434816013234
Cosmic Sin,2.5,5.387989100061009
Cyber Hell: Exposing an Internet Horror,6.5,6.849017144700405
America: The Motion Picture,5.6,6.788732987532084
Like A Rolling Stone: The Life & Times of Ben Fong-Torres,7.3,6.822388551184215
SAS: Red Notice,5.2,5.911070949423765
Tyler Perry's A Madea Homecoming,5.6,5.876933815121973
The God Committee,5.8,5.902511288202127
Thunder Force,4.4,5.597640507133223
Dangerous Liaisons,3.9,5.860121650962251
Awake,4.9,5.494243553690479
Amy Schumer Presents: Parental Advisory,3.8,6.554489514708896
7 Prisoners,7.1,6.17237405422697
He's All That,4.3,5.575465730670041
Robin Robin,7.2,5.625005590885437
Prayers for the Stolen,7.3,6.273680710292053
Aziz Ansari: Nightclub Comedian,7.0,5.445018477249854
Kuttavum Shikshayum,6.2,5.8898198046947865
The House,6.9,5.827740344585383
The Royal Treatment,5.2,5.170648852706579
Schumacher,7.4,6.939216381725955
There's Someone Inside Your House,4.8,5.194012858567188
Stowaway,5.6,5.73424496805866
Ali Wong: Don Wong,6.5,5.619557929995115
Jimmy Carr: His Dark Material,7.1,5.580112193780989
Paul Virzi: Nocturnal Admissions,7.1,5.611744119522637
Sweet Girl,5.5,5.841915322376672
Minnal Murali,8.1,6.077919174974927
Seaspiracy,8.1,6.799252346797497
Viraata Parvam,8.0,5.867916616520685
Collision,3.9,5.914722656788833
Operation Romeo,6.2,6.128704886931787
Pray Away,6.5,6.806941543125891
Moxie,6.7,6.273009203980872
Wish Dragon,7.2,6.021727033922258
Silverton Siege,6.2,5.734527891227989
Jaadugar,7.3,6.2237662854452545
Good on Paper,5.6,5.540315149113291
Finding ʻOhana,6.1,5.380074021396726
Bruised,6.1,6.127107169962177
Green Snake,6.8,6.63899251095053
Hilda and the Mountain King,7.7,6.528109245512153
Procession,7.2,6.99695180924123
Diana: The Musical,4.2,6.229714908893609
Ben & Jody,5.4,5.7474086867628085
The Wasteland,4.6,5.385433533062401
David Spade: Nothing Personal,5.8,6.550132056126251
Shiny_Flakes: The Teenage Drug Lord,7.3,6.792725424138062
A Cop Movie,7.0,6.697137811135281
Untold: Malice at the Palace,7.5,6.684134842687686
Django & Django,6.9,6.674232763370192
Photocopier,6.7,6.125381647667624
Afterlife of the Party,5.8,5.860583703176493
F3: Fun and Frustration,5.5,5.514209996787911
Stand Out: An LGBTQ+ Celebration,5.9,6.743886162587177
Dirty Daddy: The Bob Saget Tribute,6.6,5.807225620316475
Riverdance: The Animated Adventure,5.4,6.557056235750059
My Best Friend Anne Frank,6.2,6.242013569456143
Thar,6.1,5.611300856457295
Without Saying Goodbye,5.7,5.4899038399736435
Kingdom: Ashin of the North,7.2,5.172072664080644
My Father's Violin,6.4,6.192781640342605
Love and Leashes,6.3,5.708118610411044
Marmaduke,4.8,6.288485556137687
Nate Bargatze: The Greatest Average American,7.3,5.556932975848593
The Privilege,4.6,5.332655998077818
More the Merrier,5.4,5.60259865245523
Trees of Peace,6.4,6.14467668905427
Badhaai Do,7.1,6.4523553400138685
Jane Fonda & Lily Tomlin: Ladies Night Live,5.5,6.586320003307204
Mixtape,6.6,5.421730020792529
Britney vs. Spears,6.4,6.744961136472055
Ranveer vs Wild with Bear Grylls,7.3,6.549415022699525
Dear Friend,5.9,5.877098074934483
Marilyn's Eyes,6.6,6.163795787973839
Prey,4.3,5.843920071432292
Misha and the Wolves,6.7,7.077355651898667
The Kissing Booth 3,4.7,5.684402781047826
The Loud House Movie,6.1,6.021731436449088
Fever Dream,5.4,5.496340019125747
Blue Miracle,6.6,5.5486143656732185
Home2Home,7.9,6.492053866729057
83,7.5,6.897527043829141
Rurouni Kenshin: The Beginning,7.4,6.1884524549176465
Honeymoon With My Mother,5.8,5.90556818866588
Death to 2021,6.3,5.609659512179182
"Vengeance Is Mine, All Others Pay Cash",7.0,5.555793936360284
The Getaway King,6.5,5.826733663622342
Yaksha: Ruthless Operations,6.2,5.564815242402092
Outside the Wire,5.4,5.457262934209503
Civil: Ben Crump,5.4,6.860294803948022
The Minimalists: Less Is Now,5.9,6.504162757105444
The Devil Below,4.2,5.205136559153081
The Seventh Day,4.5,5.4165480316225985
Extinct,5.4,5.974115005292779
The Fable: The Killer Who Doesn't Kill,6.8,5.514898939660423
Rurouni Kenshin: The Final,7.2,6.220968484527698
Bruna Louise: Demolition,4.5,6.541189589151353
Prophetess,6.8,6.377818094176164
To All the Boys: Always and Forever,6.3,5.997094488096421
100 días con la Tata,7.9,6.387989596178092
Aileen Wuornos: American Boogeywoman,3.7,5.398389172486642
Tall Girl 2,4.7,5.463638554577133
Nobody Sleeps in the Woods Tonight 2,3.9,5.173608248215485
A Week Away,5.7,5.456663735556697
Jana Gana Mana,8.3,6.338484582931406
Single All the Way,6.1,5.771458050027011
Dhamaka,7.2,5.7593183036949025
The River Runner,6.9,6.430934301475448
Monster,6.5,6.205009771476884
Never Back Down: Revolt,4.0,5.864462549864746
Untold: Breaking Point,7.6,6.736086641125333
Heart Parade,4.9,5.5618198749005865
Pelé,7.0,6.931780408218786
Grudge,5.5,5.955341344861234
Brian Regan: On the Rocks,6.8,5.569857419470977
Penguin Bloom,6.8,6.19308802767497
Rita Moreno: Just a Girl Who Decided to Go for It,7.7,6.798302958497292
Operation Varsity Blues: The College Admissions Scandal,6.9,7.134313879029915
A Stand Worthy of Men,7.2,6.224771263628272
Furioza,6.2,6.048662512092565
Four to Dinner,6.3,5.547253908942592
Seal Team,5.5,6.670279249729571
Most Eligible Bachelor,6.1,6.277586444198374
Katt Williams: World War III,4.6,5.574263909583854
Snoop Dogg's F*cn Around Comedy Special,5.2,6.521301196259323
Shaun the Sheep: The Flight Before Christmas,7.3,5.914682133959939
The Invisible Thread,6.7,5.741587822909503
Mobile Suit Gundam Hathaway,6.6,6.203050863910752
AI Love You,4.4,5.595455110350277
The Hall: Honoring the Greats of Stand-Up,6.3,6.577873204276473
Hurdang,4.9,5.95882701130971
The Turning Point,6.1,6.073565341112056
Sentinelle,4.7,5.533229108795524
Stuck Together,6.3,6.016603717064269
F*ck Love Too,3.8,5.459401293721651
Vicky and Her Mystery,6.4,5.605987342468362
Game Changer,4.1,5.492525890623233
Murder by the Coast,6.5,7.109826864704354
Chappelle's Home Team - Earthquake: Legendary,6.9,5.4888826844577565
The 8th Night,5.3,5.322063073733257
Ferry,7.0,5.709078748443605
The Trip 6,3.2,5.735706914926649
Radhe Shyam,5.3,6.113492075432488
A Boy Called Christmas,6.7,5.580313110149828
Jeff Foxworthy: The Good Old Days,6.1,6.5096451715485415
The Taming of the Shrewd,4.5,5.593672906486873
Operation Hyacinth,6.7,6.0041729147011385
The Perfect Family,5.3,5.912068226883219
Sooryavanshi,6.3,5.847215235990978
CBI 5: The Brain,6.3,6.075792626773687
L.O.L. Surprise: The Movie,3.8,5.5066077440077095
Skater Girl,6.6,5.8272732511030245
Found,7.5,6.971909931321654
The Falls,7.0,6.333353314671619
Yara,6.2,5.885807703874625
Nicole Byer: BBW (Big Beautiful Weirdo),5.7,5.596443985374731
Cobalt Blue,6.6,5.884715606825653
This Is the Night,5.4,6.166373386190601
Don't Kill Me,4.3,5.048542703827267
A Castle for Christmas,5.5,5.480313614658782
I Am All Girls,5.9,5.981478512097763
Sounds Like Love,5.4,5.794121773535049
Ride or Die,5.6,5.926532448887465
Thomas & Friends: All Engines Go - Race for the Sodor Cup,3.7,6.119260557852784
Jersey,7.3,6.293158405359466
The Girl on the Train,4.4,6.131234816516059
Cousins,6.9,6.187671603228845
Oprah + Viola: A Netflix Special Event,7.2,6.466318296583051
Deep,4.8,5.723107304819589
The Phantom,6.5,6.6826973002225625
